Attendance,Test_Score,LMS_Time_Hours,Assignments_Submitted,Forum_Interactions,Study_Hours_Per_Week,Previous_GPA,Final_Result
74,94,33.28369013429855,7,22,10.18312608990938,1.9896373654218016,Average
63,73,31.83056953261872,1,13,20.80502103045277,3.3138873393250297,Poor
49,62,30.96805696419802,10,21,24.89307066124342,4.0,Good
100,36,62.435,4,0,10.13641886148394,1.5288884579036293,Average
71,81,47.20732519290485,4,4,26.145,3.6353211927515856,Average
68,100,55.1045793751751,0,3,23.44998680616054,3.84234103109796,Good
42,78,21.52959925513043,4,0,21.37609132383428,4.0,Average
89,84,28.726627052084694,2,4,11.829696919223746,2.1164409627076775,Good
74,84,12.023256358839465,1,0,22.970765375240816,3.084017934308849,Good
86,41,59.03460716536746,11,18,11.604836653468066,2.4818646072719597,Good
100,32,34.84355553722476,2,8,6.520911418101782,1.21803,Average
86,56,62.435,3,0,19.884626750707064,4.0,Average
47,51,24.89012157418452,10,4,12.358076485932196,3.1413128140095123,Good
63,54,16.37748526456609,7,4,25.76761167509264,3.456423208036669,Average
69,42,6.324624560337838,4,4,-0.4135959523057515,2.5341531578467738,Excellent
89,62,48.485992846067965,2,14,22.811470443833223,2.6652265912828206,Excellent
82,54,-1.3451999999999995,3,12,9.98531748218369,2.8508555867292356,Good
47,68,48.559078268885095,4,14,16.071398120657804,4.0,Good
75,69,19.85090406537896,0,10,5.852224398037374,2.62223188109383,Average
59,86,16.711542204794963,8,11,13.642018354049457,3.8076856399157255,Excellent
75,90,18.144057419915708,5,10,27.6564,2.776714632877681,Average
79,56,35.81128063226618,11,14,9.467807310206886,3.225065681213394,Excellent
66,76,40.64179660132844,5,19,17.94373519535905,1.911150062414567,Average
89,67,60.20130853581995,5,13,9.886284775800442,2.076462938295166,Good
75,56,15.275453508435326,6,5,2.382558093332131,4.0,Good
64,100,66.04520000000001,3,0,-0.4112335922265995,3.736976765848832,Average
51,80,17.184186569352757,7,4,-0.5564000000000001,3.7495505650216696,Poor
77,83,24.97240389050439,4,22,27.6564,2.130910067520699,Good
77,87,36.72396555973966,4,25,10.09982691634727,2.175282821469319,Average
73,100,42.70380195195349,2,13,9.155608189658352,2.318325150266533,Average
62,75,34.890538257947085,5,22,11.17351264262181,3.4266987591638394,Average
56,85,50.504972162929235,0,10,17.16357681214373,1.21803,Average
75,49,30.111543112430276,5,8,14.97684769560682,2.3867529282623132,Average
99,49,20.563256419170845,11,18,15.520504933022575,1.501610703875906,Good
90,100,24.643598128167753,8,0,3.158906800834131,2.837319609964828,Average
79,80,36.5,1,18,5.6,3.21,Average
54,55,31.15153291385343,2,16,3.510840368525942,4.0,Average
90,50,23.085938298940015,0,7,17.17281074257096,2.117434324762337,Average
95,72,34.09508900131734,7,22,2.9884513140392475,1.6943236245967337,Good
79,36,58.973927581961,6,15,15.377651699541389,2.71328450612334,Good
83,48,35.9563907875624,9,9,17.580796718531882,2.320360357550963,Good
79,43,-1.3451999999999995,3,0,13.198235699006393,2.963799427595961,Good
65,69,30.69463518140807,9,0,24.79468151825527,3.571873120047014,Excellent
61,64,42.46464344794828,5,13,0.955,3.86305557081937,Good
78,73,27.560878307619607,4,21,22.029662626779572,1.8224897204249688,Excellent
88,70,46.134051253597285,3,18,9.159186398055809,3.3317724977721155,Good
96,53,13.068310085711726,4,11,24.50201720878088,3.3478736590008755,Good
69,74,56.88137482010375,5,12,9.124785678495432,3.541661660132656,Excellent
68,64,28.925497941765197,6,17,26.145,2.295398931452385,Good
60,83,33.633199982378834,5,19,15.89600861827779,2.4618802770573383,Average
75,54,37.11951813213132,6,14,9.680266066954257,2.313992243255619,Good
89,36,10.045006506674504,7,8,10.325497613803016,2.4583537955406367,Good
75,100,33.90246167025518,6,0,17.685973539832023,1.8971819283480864,Average
75,62,20.2,3,10,20.3,2.17,Average
60,68,6.708639109717815,4,4,9.547977066470375,3.477775977976448,Average
96,40,-1.3451999999999995,8,22,20.798135412624507,3.0104802555616517,Good
74,87,38.25394478690497,9,22,27.6564,2.254724871232049,Average
68,36,63.80909162677893,6,3,12.634865875392384,3.1129325355031985,Excellent
54,72,62.47175370317494,3,6,6.037243373141266,4.0,Average
78,36,41.63383904287743,5,15,12.5096799895637,1.427366146963346,Poor
63,72,14.558138029989834,4,21,15.66785236388219,3.013125263721161,Poor
100,53,34.09281198965559,4,7,15.820999289168544,2.5445177832613046,Poor
42,50,49.94946361418096,6,15,7.419522645999146,2.4859304562140117,Excellent
62,93,42.70827967750085,7,0,5.284456218659233,3.275391488532502,Poor
90,53,54.85273626931598,6,19,23.100534015189535,3.326640333246741,Average
69,83,63.05110460809654,5,15,21.386862274719793,2.9282931228222377,Good
45,79,13.596008587884928,2,10,18.665424100951107,3.5631957692871303,Good
93,82,51.919695919949305,4,14,15.218735447178592,2.0428468177960983,Excellent
92,77,27.91807816551152,3,0,20.752263202184977,4.0,Good
42,53,16.190620187808438,7,10,-0.5564000000000001,3.411781498923366,Average
95,69,29.354859554231105,4,10,4.286717653020149,3.9496101004281994,Excellent
61,76,11.988950494970066,4,22,27.4410718142181,2.387771650067957,Good
87,68,44.64954326794088,3,11,21.46758679121887,3.818856527331576,Average
57,64,30.430981801955664,1,16,17.419674882339628,3.0465024288114204,Average
78,61,28.073629678098335,5,15,-0.5564000000000001,4.0,Poor
48,57,55.68877110717845,7,1,7.869524061392079,1.806154255769216,Average
72,96,32.73423717172138,4,8,13.604580942596067,2.309377265627104,Poor
65,48,35.57519613980976,4,6,3.5285618226377427,2.865668361340393,Good
97,38,36.36016345450287,2,3,12.234387358477308,2.155726048176352,Excellent
82,65,33.45151734549593,6,21,12.432525407590877,2.6296547509113837,Average
99,94,19.449150220006754,2,22,22.630820054324403,2.0387824251298747,Good
59,55,47.67429618269385,11,17,5.9843115563678335,2.8601906760111215,Good
57,81,26.42408995868231,7,8,23.41270885643543,2.908319218381639,Good
78,60,23.21574814957346,7,20,21.69919183674025,3.317626216458274,Good
96,43,38.02558083352969,7,2,22.371691978971104,3.0598281916381107,Good
58,40,61.81025094247433,0,5,12.949891119453842,4.0,Poor
100,69,43.24354761813983,6,7,26.145,4.0,Good
87,69,25.551597554443543,4,22,21.93469488606677,2.255103394303886,Good
63,100,51.44834958609085,5,19,6.33550162205952,1.906418270357256,Average
73,84,53.37373749818747,3,0,22.128313298025915,1.9559000362724497,Average
81,82,58.28779297887024,7,22,12.733740956942308,2.329463664707156,Good
89,61,37.76822917350604,4,8,8.923728146430346,3.3172525529905967,Average
87,100,52.95112667213526,6,18,18.606098349268425,3.372294744561901,Average
86,78,66.04520000000001,7,22,3.46093647750153,4.0,Good
70,87,48.893256229894405,4,10,8.015726682763525,1.744383488731059,Good
95,39,45.621130961168745,2,13,12.066206003684556,1.8230012323879057,Excellent
61,36,43.558175157752416,1,3,9.65333360644722,2.849260776262264,Average
95,47,29.83097116666069,8,14,10.701018285438302,2.872629173359144,Average
78,69,15.595497444812208,1,1,1.577733905463518,3.6386748616980538,Good
65,60,33.657281348932635,6,0,9.765578449901234,4.0,Average
94,81,28.77066481643389,9,19,17.218812135967728,4.0,Excellent
62,85,32.69001295306056,3,0,18.892601895693087,2.42899297473318,Poor
91,100,28.29916801913676,5,18,5.826486564854347,3.588280022849895,Average
44,58,41.10637440995046,9,5,15.08369394288125,2.622224200151852,Good
42,96,24.96298627905145,9,0,21.53195384948633,3.445742610394847,Average
39,96,7.816990655147995,3,10,15.339457270932847,3.7425621744542688,Excellent
77,92,6.410048945819682,2,14,14.92666790587059,3.8549326198964726,Excellent
88,58,24.705456112837624,4,21,17.293028958941754,1.4385981959280314,Good
94,92,43.86718420457562,11,3,15.11528114641496,3.615958214355977,Good
72,36,4.890523188656715,5,21,9.189413631398518,3.622977231122873,Good
52,69,66.7558848646838,0,1,20.609862264525795,1.7655903153960752,Good
75,93,17.74472994613484,2,0,3.235561012977765,2.3000955759121444,Average
68,77,61.43410731708295,10,6,19.081753435054125,2.637245206266336,Average
83,39,28.0,9,18,8.0,3.79,Excellent
55,75,30.372276957513087,4,0,3.982484329732849,2.9533935141453043,Excellent
64,64,38.54132677051289,3,22,13.597538124156666,1.5087885370300518,Good
65,83,43.32399450840758,6,6,26.663967440941192,4.0,Average
42,100,17.665716896841882,0,22,17.894051735662444,3.960552788823701,Good
70,80,59.62067084087761,5,4,12.089096889485116,2.0804649901158228,Average
100,90,22.847352555162537,4,6,8.965362804812433,3.575451180995709,Average
60,49,28.722298182855276,0,2,5.6585229342342025,4.0,Good
75,82,62.843201978690104,1,21,10.734254856051432,2.216995198462366,Good
70,76,26.71098874432544,2,21,1.7491731422945698,1.497514736335706,Excellent
67,71,13.403061834286628,8,20,5.273579802165862,2.2704562934958545,Good
90,61,10.805069827828364,10,4,22.125107619275425,1.21803,Excellent
77,59,17.815002826051735,7,7,1.4458787222466114,3.170310035867006,Average
75,85,33.58087482127408,5,0,15.06211244453884,3.848730477120019,Excellent
83,48,36.78449187673099,5,17,4.479515026141144,4.0,Excellent
62,44,16.724231716310975,2,12,4.460160588535874,1.470857197132045,Excellent
64,58,23.749847003202156,4,17,27.6564,2.315361901018528,Average
95,36,34.558247445905735,1,3,0.955,3.679165775125254,Good
82,74,17.617603381032293,6,16,27.29627850562813,1.261410331179883,Poor
77,77,42.41494934860109,7,11,5.816467030386616,2.940205790262316,Excellent
93,87,18.718577518202736,0,14,8.501039927612835,2.9499092281062302,Average
100,63,16.430851554823306,5,22,10.289201973362006,2.591110999300375,Excellent
100,85,31.814763934680325,3,20,1.1110780106458051,1.5963896670491118,Excellent
45,79,14.07558700528871,4,13,15.56883198604839,3.198483655181175,Average
63,91,66.04520000000001,9,13,-0.5564000000000001,3.040712116103931,Excellent
58,99,41.879683642498534,1,19,21.397976638393004,2.1841571796380475,Excellent
56,34,17.852409438181493,9,17,10.757503633683264,4.0,Average
64,78,20.90802350763025,6,13,11.89827362639508,2.5193421062625845,Poor
71,50,17.839202520511538,10,12,27.6564,2.7851827553083672,Average
66,66,22.643396182676742,8,2,25.784054636395783,3.5867823577066003,Good
76,79,37.62466809358226,5,14,5.75995112730119,3.425334166893241,Average
82,48,31.061219688833443,4,0,12.63920365328955,2.5974838761115797,Excellent
72,68,2.265,6,10,0.955,1.9768272249092047,Good
78,57,49.099742973437074,2,15,25.558205213033503,4.0,Excellent
82,56,17.117611256083254,7,3,22.72166113485617,3.2672222872827623,Excellent
78,49,55.47985627713391,6,17,0.955,4.0,Good
78,62,62.8934896309929,4,2,10.472446416683049,3.687762592387813,Average
87,100,43.60970845742099,7,17,18.712799701343332,2.2036105532602743,Average
53,59,41.28765885520018,1,7,6.228099067003509,1.4242302216648146,Good
87,86,16.5539564586174,4,16,9.81549376036438,3.108397915671644,Good
83,63,52.57452716797927,6,18,13.170616608297754,1.9340766227616,Good
76,49,20.324777991932905,1,6,15.784554698288714,1.6585755652340175,Good
85,47,39.574088819793865,4,14,22.21573324630985,2.022269706646755,Good
100,59,2.265,1,21,7.708317886217037,2.570659234050672,Average
45,45,9.919324571438596,4,16,17.389763762870516,2.546880176033327,Good
100,88,59.09786750484436,5,10,6.820717196673709,3.107591313212206,Good
100,70,7.0052932139596775,2,21,3.231986664387484,3.0107038088077607,Good
100,42,19.159846404646537,5,0,13.327456480890008,2.6208973463760197,Average
77,81,6.856343493891998,5,22,10.41917371770178,2.7723111271638268,Good
64,43,62.33965185624913,7,17,11.607474324999398,1.93497197483908,Good
92,73,34.750672306572405,3,11,4.512714531693479,2.7258609735861565,Good
80,57,15.128678298172684,10,11,20.477903002951784,2.6081041269610115,Good
100,88,33.57924620971391,8,10,16.641254544666623,1.5286595391811306,Good
77,83,4.817363666428788,4,10,12.57945718699491,3.27492525599725,Average
98,38,63.094569303927464,5,12,13.99769306786623,4.0,Average
85,44,58.83738186042105,5,10,5.705082409115905,4.0,Average
100,60,34.3,5,3,3.9,1.88,Average
55,91,35.227626273241185,5,3,19.776490050789704,2.8776718510038584,Good
79,100,60.50596468626927,2,6,25.025501102121652,3.8457698127674704,Excellent
83,70,54.939688102375314,5,3,19.677363057478697,2.0986411607525186,Good
52,36,39.51241325043877,5,8,14.384945646992666,2.8850694749232666,Good
85,75,40.52248827201908,9,4,22.09171257576184,3.402792551965899,Good
94,43,33.07899691660608,2,20,23.1539259633965,3.395027275879021,Good
71,66,37.35551740750876,3,14,15.241904849661797,4.0,Good
86,69,9.456227901113587,3,4,3.3506510793590403,1.274726915531108,Good
93,48,31.942457336319592,3,8,17.961838992430977,3.391130904539748,Average
76,86,40.99362095312544,8,10,14.100801792818668,3.3089036023827703,Good
70,32,30.116765866611154,4,11,1.4527325270356304,3.235614078800584,Excellent
91,100,23.83809278633944,2,15,5.3896735671090195,3.3053606147054415,Good
57,52,63.94286900867152,8,3,6.700460179078155,1.4747545864066862,Good
61,79,15.197462328494485,10,0,27.193878706170786,2.5218552069337496,Good
53,76,46.82154788963639,7,20,20.386473301479455,4.0,Good
63,79,34.55897571165817,1,21,11.364214604846754,1.8266963934662972,Excellent
88,78,47.13952082728704,1,9,26.189456353765767,2.3545932248550905,Excellent
55,73,29.91626865768563,7,5,20.02030311291836,1.3755,Average
67,80,2.443073292815257,3,16,8.70988145756887,3.369988166553038,Excellent
74,100,21.721760825487973,1,1,12.247584496929742,3.0680976567911267,Good
81,68,43.1992942288261,6,21,11.84455914601829,2.765907833318689,Good
75,32,18.719182665375214,4,8,2.174078261172932,2.282973808535462,Good
62,47,39.05606248845295,9,17,14.415389371621346,3.802052162120032,Excellent
93,55,9.34967422374876,7,3,14.504985220735918,2.089161244807949,Excellent
84,51,18.44820955264523,8,4,24.009198914671945,2.0203718882204815,Good
66,58,33.667272776099516,8,8,6.750790429936453,2.5351018491338104,Average
81,80,33.49382850419933,8,8,9.108074835604471,2.7644326431993393,Average
69,88,20.25517786309182,8,8,-0.5564000000000001,2.5078497936773725,Excellent
87,39,29.43901613524957,8,7,18.179765325946786,1.3755,Excellent
58,47,35.66476631242043,6,1,26.64584685301404,2.4616536363981054,Average
100,76,32.45364726228553,5,15,7.463454893154023,1.21803,Excellent
100,88,39.58363171796167,8,13,23.81930024159347,4.0,Good
67,99,54.50075434517773,1,22,25.31478306708293,1.3024859074614192,Good
65,63,28.8590563896026,4,7,2.704752255575446,1.6271482540621511,Average
88,68,35.0566642006854,5,8,19.151410216287495,2.4600512194366004,Average
72,100,-1.3451999999999995,6,0,19.667743661625956,2.9292939077818265,Average
64,88,6.852667240195331,2,18,24.989853876023066,2.548957929107055,Poor
100,52,37.55708272086427,3,1,27.6564,2.5669860400301374,Good
87,61,27.950372831554983,2,10,7.336101394474984,3.1539751289999844,Poor
76,95,22.50716793284145,2,7,21.76941327961091,4.0,Average
67,90,27.724037576563813,6,0,20.334755515744195,4.0,Average
46,26,61.67679671339329,1,22,18.05788397167137,1.1574162310467366,Good
42,34,25.28357652260481,8,20,27.19459179407137,3.29902153537263,Average
58,32,27.22423687287762,5,5,25.671464666971097,3.794772193212544,Average
63,97,43.23490092387353,8,15,6.559334744290285,3.066878874183079,Excellent
79,94,44.188022380799,4,18,22.397398863037775,4.0,Good
75,56,32.8861701164127,6,3,9.5834665349625,3.928305987708516,Good
56,80,29.5,9,11,13.2,1.61,Good
88,80,50.293782488812425,9,21,11.25308165840784,3.586999171033078,Poor
80,54,45.441496837001466,1,0,21.241412124985523,4.0,Good
45,71,44.17245286084832,6,7,11.906350000523265,1.8122834917806312,Average
100,48,1.783724316610376,8,12,17.74752320457929,1.5957812388987689,Poor
91,36,22.66526186414478,8,14,4.281109225192813,3.7019990162141863,Good
88,32,42.78772898749515,6,20,7.897771005049352,4.0,Average
42,32,24.88812796073852,4,21,10.874109116778548,3.57878771078869,Average
72,71,62.435,9,0,17.3527250902321,2.84415623105443,Average
55,62,55.01918789364811,11,22,11.155902956737089,3.691357974453834,Poor
69,82,26.77128025189934,6,14,2.374295655478667,2.7336265538915803,Good
55,64,48.481612398642675,10,17,17.667491440007492,3.969652930256988,Good
99,48,34.38473630950132,2,1,26.68476208915392,3.28170310883856,Good
74,56,22.105349221855903,3,10,18.61928492895488,2.4976089671841155,Good
83,68,53.05126647408231,7,5,10.23783473479947,2.155882126397025,Excellent
70,90,33.99253037685302,2,0,2.742028524627923,3.9402277898656832,Average
55,82,26.32903770289808,4,4,14.09861637592236,3.658926244616456,Good
82,92,31.44237205298935,3,17,19.10204949792605,2.782613733137157,Average
81,49,22.237623544357128,9,5,11.250116446447713,1.21803,Good
53,75,3.469121816946707,10,6,14.361524022597012,4.0,Good
65,82,27.68604739210287,8,0,26.509419585294022,2.917758212285138,Good
62,100,27.82231634675258,4,2,11.180235259811203,3.528286622452885,Average
63,37,52.77259720419035,7,8,12.661213396386016,1.7900160148015187,Excellent
58,32,40.0747823236585,0,16,13.10819468641538,2.619487949534703,Average
74,42,35.96959445393428,7,22,27.6564,4.0,Excellent
82,76,30.9600474033592,11,4,5.157052539864615,1.9382747453497824,Good
55,91,28.76168162249167,8,22,16.234098480426404,2.412505864621429,Excellent
76,66,33.188720675280535,9,8,19.303393164826826,1.6527114355288122,Excellent
44,44,25.41125201085184,6,21,20.567231997031595,3.020443634576936,Good
87,77,43.81586970327926,8,0,19.866283338890774,4.0,Average
77,61,52.59777294189209,5,5,16.44127151891908,3.433267260284476,Average
49,30,37.68944033774851,4,16,21.01965202281219,2.7712182556874323,Good
77,100,33.5822274529396,3,5,6.772238334522013,3.4086528161554828,Average
68,100,25.196220972840617,7,0,26.165394498022582,4.0,Average
80,72,56.02070491073368,5,16,13.196390052140227,2.148873570061014,Good
63,100,47.80691992771621,6,15,10.413022055529494,1.8856240020536097,Poor
100,58,7.748563476865336,6,18,14.00992586927946,4.0,Good
79,60,32.71976756316332,4,13,14.848947631244023,1.3388300788651355,Good
62,76,24.734396795712563,6,9,26.145,1.9732820171894787,Good
45,46,34.140487272813154,4,0,21.945581759699778,3.1471044328295226,Poor
100,75,27.842593660090223,1,4,17.485954917123063,2.8274969941098833,Good
75,74,25.11153255737004,5,15,22.280820922520903,4.0,Excellent
64,59,15.047537466066938,8,12,16.931940220156008,2.072604358826108,Excellent
67,80,22.422093783325877,6,13,3.5336350639327723,2.949158313060823,Good
91,91,36.29844306975286,3,1,22.81993537151874,3.674728880592323,Good
63,78,50.43922830534025,2,22,9.613084137142074,3.17156706615492,Good
100,96,47.74664989375077,4,6,11.03724588692967,2.08281820354109,Poor
94,36,61.50954470921132,1,21,14.43009092272358,4.0,Good
64,52,3.477731804236118,8,0,21.92717774268032,4.0,Average
76,100,36.85438912845684,7,0,17.400796368157064,1.6469002530281407,Average
100,88,2.265,10,3,12.15722395807062,3.571085675045091,Average
46,62,50.73341725007653,0,10,4.4767742424748285,2.7351588755976737,Average
94,51,41.190290886368786,4,4,5.00691560812956,2.7407788192499662,Good
82,71,32.94022267341756,10,13,24.562445710388737,3.933847623427642,Good
66,60,10.58230426241856,8,13,26.145,1.8316741134210657,Average
80,72,59.30274079414402,6,8,8.216893841605533,3.182184828323208,Good
74,100,31.535971390697235,5,3,26.145,3.3952605424447446,Good
66,49,34.925468706956394,4,20,23.43080308915237,3.251634628310597,Good
53,54,24.99200199434435,11,0,14.281957924981166,4.0,Excellent
61,51,62.36420055296044,6,6,3.792772846961451,3.91465934959524,Good
64,94,-1.3451999999999995,4,14,27.6564,2.234757716371659,Good
97,84,43.680793744777105,4,18,27.307822851954676,3.794685663243949,Good
63,86,62.435,10,7,14.962305661390172,3.2902895321177485,Average
95,65,31.8359315572531,4,18,13.11644061638927,2.0773202766084022,Good
63,74,39.40007835926664,5,21,24.22497174104872,1.5198052106258702,Good
74,49,33.54750903842346,1,12,10.300910196940158,1.8171646907202783,Excellent
67,72,25.256132924232325,8,10,17.190049396985525,3.6510936517905943,Average
47,90,23.624410789271018,3,0,15.649085245993565,3.4867104589590716,Average
48,60,18.218356019952864,8,19,5.998810298884615,3.1822982850789368,Good
71,72,11.812947250958771,9,4,7.305928754057382,1.2364884701097802,Good
87,99,39.520356793861446,3,2,11.343278767011505,3.3296816102839797,Poor
100,76,58.75963543215801,4,4,16.871577622308635,4.0,Average
99,79,66.04520000000001,8,18,13.088592745477392,1.4396738206514044,Good
100,72,35.26083219324134,1,16,-0.5564000000000001,3.7187575230766448,Good
81,75,2.90024049253158,1,13,11.566698277389202,3.1192921176353874,Good
49,100,17.904553057899594,9,1,19.801521133048944,2.0122284552449967,Good
77,60,62.97317858903438,6,14,4.0356506708445625,1.442677192854325,Good
82,57,6.178603632654237,5,16,13.97057998813406,3.3146380501191492,Average
100,84,30.82696808303483,8,18,26.053936179868327,3.331524430498495,Good
72,83,49.81016184887851,7,18,20.802466244588395,2.54270428208514,Average
58,55,24.343720179206187,6,13,12.683515798834325,2.373935854107896,Excellent
90,53,37.693226545649146,8,16,18.06966286666086,3.4312301369299067,Poor
88,95,41.45333783558927,2,20,9.213012012914058,1.9181547895629092,Good
42,73,59.83218733244739,5,9,27.6423140937536,2.607308241591068,Excellent
83,59,38.11749817729917,9,12,2.24996227979533,3.3934486498521004,Excellent
90,57,46.6652392329836,3,21,20.08144718114617,2.711566071851805,Good
70,69,34.73520729593366,5,5,9.177301796284384,3.130774093489014,Excellent
72,71,35.89263639722837,6,20,15.55701430722075,1.489538425823743,Poor
61,66,7.123760556710856,7,22,9.719138899955029,3.7051995104409134,Average
70,100,46.672507037898015,6,0,13.58033156091836,3.949462216836978,Average
72,55,29.74856748988608,5,10,-0.1986428029243584,2.8893462190598065,Average
53,50,66.04520000000001,1,11,14.449626381543336,2.2593702269837297,Average
42,84,46.99395960400136,8,22,22.439066092317635,3.8730791606418697,Average
68,68,53.35361055720734,9,20,22.57479980131083,3.152994687732997,Poor
45,83,14.778362650883626,7,0,10.39399927347113,2.7371907146898207,Good
73,82,55.567687831662624,2,0,22.710557909254856,2.1320093483863407,Average
79,100,60.13186433657123,7,22,14.7385121108542,1.7683386081219212,Excellent
87,100,47.45253661822303,2,2,11.200823893747772,4.0,Excellent
45,86,27.340559667460862,1,4,20.36852535320413,4.0,Poor
49,99,60.62083791462601,6,10,23.94730288405809,2.133956453125885,Excellent
100,41,27.474847403435525,2,17,18.108077252204342,4.0,Excellent
62,74,61.71629725983942,7,0,4.062164052147205,3.2512099352026613,Excellent
47,84,23.301447793392747,8,3,22.95330061810353,2.0004484749451903,Good
66,60,19.345687489316475,8,0,14.63040919851149,1.9355842287690543,Good
68,67,27.906443414904057,5,17,5.981482200139839,1.9254075908187511,Average
54,60,58.63211148548052,4,7,16.157646338256797,1.6028871807980984,Excellent
48,33,61.7238092762905,2,15,16.59320783042963,4.0,Good
92,38,32.13845713771571,6,12,26.644746492426844,3.084457478158399,Good
83,62,33.526483672961874,7,5,8.820777689708947,1.365301046878082,Good
91,78,55.14896819295205,3,11,25.62149214334008,2.969167004462065,Good
86,50,39.99148330993142,10,2,7.765574328877321,2.2479045718331423,Good
61,72,40.50752373227223,1,4,10.730713123740449,2.712289227840442,Poor
84,46,27.945743924846163,10,5,12.550002325954482,1.6349778902054164,Excellent
54,91,53.32335361999577,7,11,19.338272187898685,3.704794363023279,Good
58,52,25.44538721125253,7,0,15.677097312157276,2.7836329844144463,Average
91,85,-1.2614129006415808,3,6,27.6564,1.7693559254390772,Good
76,84,60.57102631114047,6,7,12.431164402721372,3.784754748961702,Good
69,83,47.96111108764872,5,7,18.67266917737274,1.3755,Good
56,90,45.441865487597,7,21,3.2472100147533967,4.0,Excellent
54,100,38.77695090450509,4,16,5.345358251685257,2.422765915244063,Average
99,48,36.11637537868452,1,0,21.47188810111519,2.288255060801383,Excellent
74,58,50.73216400437256,5,9,3.7238922590403383,3.2253717030367386,Good
72,63,56.11468415194178,9,0,7.688012768816836,3.615052842006783,Good
70,83,29.762199565622915,6,5,12.8586438605183,3.928936612859804,Good
74,75,2.6695536835213267,3,4,14.234512922146749,3.571431201801712,Good
64,44,25.617051713935865,6,16,23.20492505429512,3.540413745290214,Excellent
69,47,58.70264692878263,7,0,14.175795756694331,2.6056219767258813,Average
91,96,45.31555707849162,11,0,18.22914238190037,1.21803,Good
79,36,25.50465179856141,6,21,13.54747954354258,3.4411065857300107,Good
92,71,39.07068878198725,9,11,18.341831656571816,3.201236890090175,Poor
79,81,44.97223473051855,1,21,6.946056021701468,2.6027735233184504,Poor
74,42,38.53311366579061,0,6,15.929312660790629,2.0272032063936636,Average
82,70,37.239813373882285,3,7,11.158337250661614,2.107750184746113,Average
64,59,49.20358728845467,5,0,22.667603416059695,3.923541495339149,Good
52,36,47.77799100590857,3,14,0.955,2.9872596181447992,Good
60,86,26.78670255813213,6,7,27.6564,3.0004932704764413,Average
83,49,42.5132209745118,3,8,10.713735494780645,4.0,Average
70,52,56.17688338302213,11,17,19.866416449281687,2.470612909248403,Good
91,36,13.786834722681805,7,21,21.603793143530996,2.4691998549497125,Average
81,44,45.55762665593355,5,4,11.443819548804962,1.654227447738196,Good
63,54,10.204688107147188,7,21,11.834605563678757,2.3584041884254563,Good
59,68,3.867104756791509,8,0,15.450463470463363,3.280425201181204,Excellent
55,100,46.71631897911029,2,0,18.891142309172828,4.0,Average
70,43,32.53813490256058,11,0,15.748639818558756,2.858042502780094,Average
88,92,-1.3451999999999995,10,21,14.7508325538948,2.186523472702512,Poor
88,55,62.435,6,18,26.145,1.4073052621709443,Excellent
69,100,31.02191091136777,8,0,27.6564,1.367973961401251,Excellent
66,76,35.62600475614374,0,18,23.26348276497404,2.5523255320602765,Good
68,80,24.887615447028853,6,22,16.78871761582802,3.1267791483483456,Excellent
79,94,46.397893647653675,7,12,23.36780849102733,4.0,Average
75,43,32.92010423013601,4,13,22.09122859446221,1.392051428484181,Average
58,63,56.42350425541114,6,8,4.246321621849855,2.504943898604036,Good
68,73,35.47568208431425,5,22,11.213847008848283,1.6441658492734774,Average
42,100,24.35298508600526,4,16,15.684125268096444,2.7059578440150416,Good
81,36,20.08158286534429,4,7,13.315202184278284,4.0,Good
71,84,21.58569120849704,2,3,20.50991758731704,1.94642112685965,Excellent
60,28,60.51533585208818,6,19,6.204285625909985,2.710527839261699,Good
70,73,20.954410959092144,4,21,-0.5564000000000001,2.551761448347336,Average
67,70,44.67326843435743,2,18,12.921861653729886,2.7299643795180804,Good
62,91,32.14250540054065,3,6,0.955,3.260825411157719,Excellent
65,74,28.19608305518306,0,0,15.018711777498538,1.3330632984444966,Excellent
81,65,28.49170981245409,4,11,17.32054881443802,3.791101608157053,Good
92,72,66.04520000000001,1,22,3.484074577703643,1.21803,Average
60,83,66.04520000000001,4,3,11.193872669995168,3.424247929210498,Excellent
68,93,9.120187557933344,3,19,17.484172391287597,3.391253927035005,Excellent
54,62,29.925026434520884,7,9,8.460628604368448,2.87221191631496,Good
56,75,46.47325100226072,11,17,8.907089261829586,3.5128724042667594,Poor
51,100,35.90875603623844,0,5,15.224191653343636,2.7415408770153085,Average
42,42,31.24765839546359,4,6,12.469440797883044,1.2302201294118302,Good
72,68,49.194180627088485,6,10,20.552538289533494,2.5790052278223343,Poor
73,60,34.91669426352403,5,19,11.27490335161104,3.345506381922174,Excellent
50,55,13.7604417645595,5,7,12.997820692840357,3.387501944587916,Good
79,100,38.15234514837866,7,14,15.8756589020704,1.21803,Good
81,87,20.6259588686141,3,13,27.6564,3.2404340959139724,Average
50,40,13.486804546305445,10,21,18.737432424609217,1.3755,Good
83,82,37.05548872952577,7,5,27.6564,3.1893406990644193,Good
82,50,28.62768291545358,5,2,6.284481495159869,3.4170778331050897,Average
72,83,62.435,7,18,8.694529394407462,2.3755899703870456,Good
100,100,35.50249873976976,7,3,17.28968014914144,3.699015499094331,Average
76,46,52.09499805878075,11,15,4.654772532738052,3.676664126035892,Good
88,88,-1.3600960658295422,5,10,12.08749488101628,2.513498417640389,Good
